"time","measured_M0","reference_M0","command_M0","measured_M1","reference_M1","command_M1","measured_M2","reference_M2","command_M2","measured_M3","reference_M3","command_M3","measured_M4","reference_M4","command_M4","measured_M5","reference_M5","command_M5","measured_M6","reference_M6","command_M6","angle_0","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","JR3_FX","JR3_FY","JR3_FZ","JR3_MX","JR3_MY","JR3_MZ","map_creation_id","unix_time_seconds"
54.6345,8.89474173,8.8736,2.19844882,1.4177446,1.410982,0.54074489,7.81481338,7.814826,1.75234291,1.44191244,1.455746,0.22702359,5.62726533,5.6399,1.64617453,4.62446552,4.602,0.94496479,3.51313016,3.511082,0.75075786,93.8952,78.12,-79.38,70.902,75.9438,72.6192,98.82,-0.755458403832931,0.442843855547332,-3.33290209448649,0.0251986231246287,0.0480311621259495,0.0120927729598247,1512347428281.17,1512396294
55.4355,7.01688007,7.091679,1.5512582,1.64362609,1.646281,0.60526851,2.33357871,2.333837,0.33422152,8.07050944,8.035243,1.9957574,9.09318703,9.117855,2.55786444,8.11771869,8.180734,1.72338634,2.39230763,2.390422,0.3279766,92.88,80.64,-65.52,98.28,91.5354,89.9082,92.7036,-0.593618184072931,0.877079842077332,-5.54030570293649,0.0732742485234019,0.0641294624750439,0.0200387971298247,1512347428279.54,1512396294
56.2365,0.88003231,0.910875,0.18129711,9.2814689,9.201359,2.3828678,2.57820817,2.594659,0.46604713,3.8138909,3.821316,0.73313595,0.84050381,0.802036,0.1895009,2.47870716,2.474005,0.2849076,7.37852262,7.381403,1.57458355,55.5606,117.7128,-62.82,82.08,53.9892,67.14,113.814,-0.937676520422931,0.366059177417332,-2.83131831629649,0.0161125348575515,0.0460338222605499,0.0113066482298247,1512347428282.42,1512396295
57.0365,3.33389026,3.341102,0.95929138,1.91570023,1.908321,0.40977548,3.20197922,3.075245,0.72688954,9.24452725,9.260045,2.28530188,0.93164697,0.963412,0.24136759,0.97580669,0.767614,0,2.56454201,2.560655,0.38226972,64.98,85.4262,-63.18,98.7678,52.2,51.3,94.5036,0.234416606487069,0.293890391847332,-2.57244747292649,0.00330715732760065,0.0168118230772903,0.00960167153982473,1512347428280.24,1512396296
57.8375,8.93540031,8.947408,2.21113709,6.13189028,6.146539,1.68942508,5.89007903,5.875461,1.35352755,5.91153666,5.920025,1.270145,5.48304013,5.491809,1.60935463,9.48938258,9.452541,1.9592756,4.35024594,4.341679,0.9184431,98.46,110.673,-76.68,96.84,77.04,96.12,101.16,-1.61804689100293,0.647945811857332,-5.24708688566649,0.0486013724123051,0.0888807946932947,0.0158691415198247,1512347428280.4,1512396297
58.6385,2.12971877,2.124316,0.42874274,5.9545733,5.967917,1.39284666,4.71447992,4.705204,0.8162911,4.18094782,4.165125,0.80981147,3.35648143,3.373022,0.7775983,8.56756125,8.598679,1.60278405,0.66397774,0.673149,0,69.8454,109.8,-72.54,87.912,70.2216,94.86,69.768,-0.905554568362931,0.310180618707332,-4.34917249794649,0.0157385504588191,0.0635916965488563,0.00825210914982473,1512347428280.39,1512396298
59.4395,1.83065245,1.828116,0.3927824,5.04957921,5.049086,1.13595654,7.07245443,7.077185,1.58019851,0.49400213,0.281691,0,2.48277302,2.469034,0.55022099,1.87311964,1.877629,0.17247634,5.90747104,5.914625,1.25326969,64.44,104.76,-75.06,57.8412,62.0748,64.9962,104.7222,-0.907512513772931,0.227438171817332,-2.53988233650649,0.00281729383108746,0.0436920769569759,0.00820516481982473,1512347428282.69,1512396298
60.2395,4.14412547,4.152152,1.13799162,8.91305609,8.921414,2.33878752,6.85831904,6.854731,1.54168218,0.27557502,0.550892,0.06931401,6.3386782,6.336773,1.78876973,2.23046365,2.219657,0.44085595,7.09187931,7.088089,1.51537972,76.0878,118.8,-77.22,55.6254,77.8068,65.34,112.8132,-1.01614104313293,0.431166019347332,-3.04017019319649,0.0247945544487007,0.0514527621776575,0.0128859905698247,1512347428280.23,1512396299
61.0405,1.52706829,1.587121,0.38005031,3.92288253,3.925503,0.87056583,8.09772959,8.110832,1.84102587,6.22325274,6.236306,1.58866328,7.69001275,7.694994,2.15752156,2.01373061,2.014443,0.18181618,8.58032391,8.5707,1.80379287,63.36,103.5,-82.44,91.845,86.5404,64.3374,119.2986,-0.866305183382931,0.722512504977332,-4.86599002609649,0.0459034704060779,0.0617967452884475,0.0205068163398247,1512347428280.88,1512396300
61.84051,9.72236984,9.717895,2.38823256,5.9187711,5.907388,1.61364626,6.61933673,6.620128,1.26802543,3.05233237,3.066807,0.59936714,3.04679835,3.039185,0.71062506,8.7462333,8.788386,1.9026543,2.51112117,2.512293,0.36271357,100.2546,110.34,-81.36,80.9766,72.72,93.2184,95.175,-1.45140711334293,0.392681744167332,-4.27370996976649,0.0223476635794215,0.0767253840188651,0.0108886130998247,1512347428279.43,1512396301
62.6425,7.34079335,7.351255,1.57414884,2.72345216,2.725203,0.59616967,2.94831453,2.94501,0.45561255,9.65732523,9.652154,2.39068431,2.03857763,2.06768,0.4950568,7.8899175,7.921415,1.48619815,2.35029371,2.353965,0.33035941,96.84,98.1,-69.5466,102.33,66.78,92.7,92.6442,-1.03910334057293,0.533912832977332,-4.72757205686649,0.0348901549903979,0.0695786982011839,0.0132769460898247,1512347428282.66,1512396302
63.4425,4.52688084,4.551024,0.99864324,1.77531493,1.77444,0.38319167,9.4159729,9.439584,2.16385284,4.6738205,4.680056,0.92843434,0.39179091,0.399354,0.08703018,3.65825871,3.657475,0.52410541,0.55657122,0.189802,0,84.24,86.4,-84.0996,87.66,48.96,76.68,61.74,-0.444086725412931,0.00965151720733202,-2.82805387595649,-0.0244282301508409,0.0399856086202543,0.00376477066982473,1512347428278.82,1512396302
64.2435,4.64016007,4.541776,1.17459555,6.63244365,6.637067,1.78979158,2.83187286,2.834096,0.43465751,6.24572791,6.253063,1.58243327,2.73790578,2.732188,0.92125899,3.81005089,3.787915,0.72879621,6.07947964,6.090023,1.28176172,84.42,109.44,-68.2344,93.42,60.6222,76.86,105.7626,-0.935865658802931,0.414044086167332,-3.57035088967649,0.0206165367299015,0.0548770945434627,0.0121590927298247,1512347428280.56,1512396303
65.0445,0.42714097,0.421581,0.06941542,2.95678763,2.953695,0.62749713,2.12215398,2.113182,0.30747891,3.62731297,3.606039,0.65165403,-0.09317601,0.005296,0.00353404,9.38796185,9.407362,2.04097345,7.77110426,7.7746,1.64849061,47.4948,92.3814,-58.3812,79.515,36.9,94.761,113.8914,-2.31105228490293,0.571816668677332,-4.65620506365649,0.0443522707411059,0.0913986412689787,0.0131230371498247,1512347428280.62,1512396304
65.8455,9.80967282,9.804767,2.40970341,0.05274326,0.114713,0,8.17848218,8.264462,1.87979666,6.26131369,6.206948,1.58554771,7.8464355,7.868929,2.18508997,1.16520802,0.782755,0,7.87986605,7.877283,1.67273866,100.1574,61.7526,-83.7,94.887,86.688,56.835,117.9,-0.596244520272931,0.765618940897332,-4.38562480808649,0.0491965848486827,0.0524421890091159,0.0208524434498247,1512347428279.96,1512396305
66.6455,7.32204527,7.345305,1.55325306,0.30347163,0.279944,0.05979447,0.71864109,0.710267,0.02730804,1.29418617,1.305005,0.17087889,6.69037525,6.710806,1.60810436,4.13385149,4.124295,0.83814369,9.94340437,9.930622,2.10482352,94.86,59.4,-47.322,65.7072,84.42,69.3954,125.2476,-0.840195257692931,1.10453086985733,-3.76765569423649,0.0977730170078251,0.0467510946088511,0.0249733157298247,1512347428281.82,1512396306
67.4465,7.56102733,7.54675,1.88603863,8.96071713,8.972573,2.33691089,4.79353843,4.791322,1.11347467,3.07571104,3.068468,0.90241837,2.48909776,2.477951,0.57779673,6.85075077,6.845787,1.41207325,9.4106634,9.402481,1.99516804,97.4538,120.6882,-69.768,76.2732,69.84,86.6682,126.18,-2.04561283220293,0.720864069387332,-4.13340413542649,0.0563000685303183,0.0848491363311667,0.0179619652798247,1512347428278.76,1512396306
68.2475,7.89194297,7.929658,1.76926751,0.89652323,0.879545,0.17745054,1.65649991,1.647876,0.20352353,8.73527794,8.7392,2.16799036,3.86674705,3.860658,1.18835248,7.42911976,7.436667,1.56672093,0.70870222,0.638113,0,97.38,77.5206,-58.68,97.8048,72.36,89.1,71.8398,-0.291162101252931,0.514494706957332,-4.02837414097649,0.0365479799851491,0.0451024788032847,0.0114796416798247,1512347428280.55,1512396307
69.0485,2.30409893,2.370116,0.4998287,2.62146668,2.614425,0.82750039,3.40685344,3.413498,0.87054666,7.40969384,7.40546,1.5595784,6.02763978,6.040945,1.7368738,2.48785529,2.483126,0.24729264,9.4244422,9.425968,1.98420866,72.72,85.14,-63.9,96.66,79.6608,70.3548,123.1974,-0.827271570132931,0.914371249167332,-4.81997988859649,0.0684375013316215,0.0575662096357775,0.0228666789298247,1512347428280.85,1512396308
69.84705,4.15801713,4.155745,1.15335537,2.4704649,2.453262,0.8047644,5.74122324,5.739517,1.32054266,9.13057019,9.16143,2.27780625,9.64862904,9.650427,2.73823657,8.33445176,8.3563,1.77815358,6.15819926,6.156009,1.07888287,79.74,88.02,-75.411,104.3748,95.0778,92.9016,119.16,-1.54321993503293,1.15182928237733,-7.04514302762649,0.0962635107441339,0.0972101418142215,0.0281104862698247,1512347428281.89,1512396309
70.6495,5.41210838,5.324459,1.38409733,7.44448752,7.372838,1.98121055,0.61801098,0.429237,0,9.25728949,9.254758,2.0562955,6.08806293,6.085767,1.46628047,6.16023192,6.147324,1.06949957,7.23791162,7.237237,1.5069311,86.58,114.1128,-52.74,104.94,89.64,90.18,119.7,-1.08997559205293,1.10355863155733,-5.94428172382649,0.0942259490259731,0.0781335141053327,0.0265165318698247,1512347428279.76,1512396310
71.4505,6.40270956,6.415233,1.66245085,0.33012571,0.336306,0.05100716,8.27945112,8.29157,1.88974614,7.21204781,7.213525,1.555966,9.51230966,9.523998,2.6926816,4.65292658,4.652056,0.69980529,4.40423148,4.395685,0.72205283,88.6464,70.1172,-83.4372,100.98,94.68,84.42,111.1266,-0.974358177502931,0.885184598287332,-5.95339507323649,0.0655326072440343,0.0757003570322347,0.0224914507398247,1512347428282.8,1512396310
72.2515,6.13334643,6.220565,1.44146834,1.90621318,1.903196,0.66846282,1.88012227,1.858911,0.24484484,5.70304832,5.710594,1.16139852,6.01013395,5.998917,1.41461158,5.90340501,5.899333,1.17764392,7.05325362,7.049094,1.49563561,88.38,79.74,-61.4538,93.8304,87.5448,85.14,115.56,-0.707101714502931,0.965511862857332,-5.07866228905649,0.0797662491447451,0.0588555870759547,0.0228986488998247,1512347428279.08,1512396311
73.0515,2.84937555,2.846467,0.57908274,1.21930773,1.229014,0.24959152,9.79070996,9.816036,2.220601,0.47988452,0.157537,0,4.18727254,4.186069,0.95464642,2.03078468,2.033766,0.19231138,3.49009032,3.496058,0.55162057,73.908,73.26,-83.4966,58.6044,77.4,67.392,102.9654,-0.575165927312931,0.300928569397332,-3.04730454039649,0.00899740700022265,0.0390918658304183,0.00974520818982473,1512347428282.13,1512396312
73.8525,8.65372675,8.662732,2.13175629,3.77470429,3.775558,1.10009243,4.13712751,4.144722,0.6837025,5.2075778,5.21196,1.36905257,4.85057266,4.847001,1.43143696,8.3333223,8.368396,1.79718081,7.79719352,7.789989,1.64639589,98.1,94.3668,-74.34,87.4404,81.36,93.06,119.16,-1.76749763687293,0.825246082527332,-5.28149492538649,0.0659561766446999,0.0880593512638119,0.0200652056298247,1512347428282.43,1512396313
74.6535,9.97072607,9.966129,2.45085197,3.59817796,3.600353,1.06401159,5.75635729,5.76397,1.31164231,5.1341665,5.140314,1.36919746,7.09413793,7.101121,2.01968522,9.5778151,9.590929,2.00613834,6.01115057,5.997632,1.07787933,102.96,95.589,-77.76,89.6328,88.1604,98.7084,117.9,-2.06656020518293,0.938491684087332,-6.01584385543649,0.0797029560137863,0.102711677496856,0.0221594244298247,1512347428278.89,1512396314
75.4545,0.51625093,0.523387,0.09616796,0.89268331,0.888082,0.16270855,1.86566597,1.837963,0.25157221,6.16813767,6.157208,1.26165707,3.3530932,3.353423,0.76509473,6.3501981,6.359425,1.0617608,3.60980738,3.618805,0.56886855,50.1156,69.0768,-58.6872,88.02,75.96,89.64,104.4756,-0.837341651402931,0.713069059187332,-4.96930925486649,0.0571961903978303,0.0591696928527187,0.0165721911798247,1512347428281.91,1512396314
76.2545,4.86479874,4.849567,1.34769692,8.80045418,8.799574,2.30623213,5.6891577,5.691008,1.30129938,7.33831541,7.306634,1.8526356,6.92834116,6.939565,1.95691369,1.04278038,0.120877,0,0.64940839,0.237996,0,82.026,119.1366,-77.3082,98.28,88.2,60.5718,70.9434,0.916021475007069,0.282620941237332,-2.76722803981649,0.00418373148543225,0.00824722937423913,0.00998696342982473,1512347428282.87,1512396315
77.05552,1.32614725,1.359915,0.31744258,8.53989992,8.581034,2.01708057,1.52786049,1.548307,0.21541885,0.62794957,0.636348,0.03364554,5.66318039,5.660134,1.31929445,4.72791914,4.724594,0.96629647,3.64131771,3.649881,0.8135264,61.38,118.62,-57.42,62.01,83.7,77.355,93.258,-0.129284182582931,0.448293807057332,-2.85442876921649,0.0357643119081931,0.0289335104507995,0.0114557118498247,1512347428280.67,1512396316
77.85651,7.04748692,7.012891,1.78992219,0.07465382,0.0074,0,9.48656075,9.541871,2.1585416,0.65641057,0.661993,0.06033362,3.65148232,3.655398,0.85282098,9.54257764,9.558789,1.99026131,9.39157642,9.400885,1.97637493,88.5168,61.479,-83.7,59.58,77.58,97.5042,122.895,-2.60493851862293,0.749805771667332,-5.47937989426649,0.0588895381865215,0.106796598113342,0.0179403976398247,1512347428279.72,1512396317
78.65751,4.3555501,4.320045,0.97629126,7.92482459,7.998161,2.10266511,3.78249399,3.831361,0.64093718,0.37326869,0.089594,0,4.96136743,4.946109,1.43513624,7.89115984,7.924773,1.41348775,3.39296143,3.393016,0.52193093,84.06,115.56,-70.38,55.269,78.66,95.94,104.85,-1.60916550441293,0.505992081457332,-4.10520677476649,0.0421510218049291,0.0760367299074943,0.0122043544998247,1512347428280.05,1512396318
79.45694,8.46839133,8.506459,2.11266406,8.58089735,8.585973,2.24973145,2.00413104,2.00691,0.27407262,8.08496589,8.093215,2.04366223,4.57578822,4.596112,1.31210965,3.39939883,3.399021,0.45568623,3.18300484,3.196969,0.49905262,98.1882,121.7988,-64.62,98.5644,79.74,81,102.42,-0.453873302202931,0.561687973507332,-3.72892242157649,0.0386829580369311,0.0480960970743667,0.0147669225298247,1512347428282.21,1512396318.01
80.2585,5.5803897,5.582509,1.18026669,2.6415701,2.64315,0.56868136,0.67030243,0.664274,0.02034326,3.31537099,3.337193,0.61655662,9.49582036,9.532099,2.63786804,3.99154641,3.948472,0.57759682,3.36732382,3.370322,0.53008659,89.1,94.8978,-49.1724,81.3006,92.16,81,101.88,-0.191740204152931,0.817875126597332,-4.01614516725649,0.0723394322133907,0.0395866751570087,0.0187185780498247,1512347428282.43,1512396319
81.0595,5.12749833,5.14854,1.33332387,8.89272679,8.905979,2.33166547,3.41103229,3.408677,0.84254823,6.39571308,6.423753,1.64509376,9.02451904,9.031574,2.57557068,3.11716023,3.130202,0.39066297,8.32473926,8.329337,1.76083128,89.28,122.5674,-66.6972,95.1606,94.86,79.74,120.4236,-0.857972350402931,0.938556642897332,-4.95635286644649,0.0765424118775627,0.0654371234351587,0.0235745106698247,1512347428279.41,1512396320
81.8605,2.81560632,2.817786,0.57631949,8.60292083,8.631035,2.04704702,0.59632642,0.348887,0,5.23581291,5.289113,1.09254804,3.78486518,3.772484,0.85528093,5.81926427,5.818908,1.1979772,0.66612354,0.49336,0,77.0868,122.04,-49.14,89.28,79.857,84.78,72.8226,0.253267417287069,0.371857910477332,-3.03888359681649,0.0258181713994979,0.0245859522960423,0.00946388952982473,1512347428280.48,1512396321
82.6605,1.58647506,1.625715,0.31413623,4.55941642,4.572349,1.03772538,8.27854758,8.306494,1.9066507,6.13482023,6.135315,1.57111821,9.2517556,9.252214,2.62353935,3.07074172,3.065613,0.36670366,8.98600662,8.987667,1.89547339,67.32,110.16,-83.8314,95.58,95.148,78.3,122.4432,-1.09326386321293,0.840888745537332,-5.61347518418649,0.0595666547063243,0.0748405570076223,0.0228751110098247,1512347428282.76,1512396322
83.4615,4.56991119,4.546099,1.20327702,0.48598383,0.492562,0.07340407,0.52314093,0.194587,0,1.31824253,1.327128,0.16470144,1.63063621,1.638095,0.38362777,6.98605371,6.986254,1.45385503,6.84781466,6.869957,1.23968699,74.4138,66.933,-39.492,61.2432,62.6832,87.66,119.34,-1.64526501105293,0.813661553417332,-3.71252699422649,0.0719900840129915,0.0649226172209727,0.0173395345798247,1512347428280.77,1512396322.05
84.2625,7.50060417,7.484512,1.89061898,7.44685937,7.431009,1.98813055,4.49571394,4.496933,1.06115986,9.63123593,9.503378,2.37279258,2.50649056,2.520319,0.90716782,7.15241527,7.184517,1.55206294,3.31277344,3.311762,0.50993191,95.2398,117.4464,-70.6662,104.2164,69.12,91.98,105.8382,-1.25620101491293,0.545926183767332,-4.56735761864649,0.0348225017268455,0.0742470345178743,0.0142556574098247,1512347428282,1512396323
85.0635,2.93024102,2.937396,0.60791825,1.77700907,1.784304,0.37757615,2.06308609,2.061149,0.3049976,6.67049754,6.658256,1.37043703,9.48542982,9.543947,2.63320913,1.12161301,0.599908,0,4.28970981,4.258492,0.87400538,74.538,86.9904,-61.02,96.48,93.42,61.047,105.84,0.567544039217069,0.786781594027332,-4.04911876801649,0.0575991506647599,0.0205045493803915,0.0197929760398247,1512347428278.68,1512396324
85.8645,8.55117674,8.564377,2.13617702,8.1596284,8.132318,2.14596205,1.89819278,1.912248,0.56038205,5.9242989,5.933341,1.51391868,9.91087717,9.902125,2.78844699,5.71705293,5.72556,1.1721893,1.66914908,1.662772,0.19557402,98.604,119.6298,-61.668,97.02,97.5168,84.6,90.36,0.144797295007069,0.716979645507332,-4.13156945139649,0.0580598511226111,0.0373955392150391,0.0172003873698247,1512347428279.93,1512396325
86.6655,4.87010697,4.909446,1.06040721,6.82828284,6.826758,1.60689758,6.71928907,6.73024,1.52959764,6.3389039,6.343635,1.35365707,3.33016624,3.335339,0.7801563,3.43813744,3.442274,0.45664918,9.96136192,9.955127,2.10388138,90.54,118.8,-79.02,98.1,80.2728,78.48,126.9846,-1.35663949445293,0.747999584997332,-4.68825694822649,0.0495160120310867,0.0740572044722767,0.0206696301098247,1512347428282.77,1512396326
87.4665,4.27987992,4.287928,0.97948833,6.16565957,6.163397,1.41449534,5.42521536,5.417079,0.94601712,0.69752099,0.695409,0.05622148,1.65051375,1.680407,0.39004302,2.34001605,2.33404,0.25905909,5.63630065,5.659724,0.99801404,85.32,114.12,-74.52,63.4824,63.63,68.94,118.08,-1.10741012651293,0.285226030327332,-2.52746194247649,0.00665667672373186,0.0484463891247703,0.00990917821982473,1512347428282,1512396326.09
88.2675,2.37773605,2.410364,0.49193343,7.79652386,7.736235,2.01892854,2.67883821,2.680239,0.40664909,2.8309688,2.850115,0.82443495,6.87119316,6.886339,1.91605935,1.32964955,1.329488,0.05251547,0.65754011,0.250545,0,73.2294,115.3116,-65.0088,76.14,84.42,62.6058,72.2088,0.786176709837069,0.217504674447332,-2.08470125437649,0.00567058149594466,0.00275577026926434,0.00711536464982473,1512347428280.35,1512396327
89.0675,3.47145193,3.475284,0.96163381,5.28212417,5.374147,1.33565676,7.08679794,7.072334,1.61997789,8.85443028,8.747997,2.19504857,6.76457734,6.774466,1.96902625,6.30581233,6.310851,1.30050105,5.04641186,5.040406,1.07088538,77.22,113.76,-81.3366,103.797,89.82,86.4198,104.5116,-0.796668853512931,0.648752512777332,-5.43816470896649,0.0432842602415099,0.0696528436148903,0.0179015585898247,1512347428281.98,1512396328
89.86826,1.79055852,1.776585,0.34789627,1.68428473,1.692263,0.36105525,7.0059324,7.00438,1.34806183,7.19521967,7.213567,1.51018297,6.4012473,6.390011,1.57694863,8.68716531,8.677342,1.88239041,1.77565194,1.76819,0.21833935,66.78,89.6454,-81,99.9,89.46,93.78,89.046,-0.692515501372931,0.573372061457332,-5.69063453621649,0.0389877311761291,0.0679816574584319,0.0148162701698247,1512347428281.56,1512396329
90.6695,8.31309814,8.335974,2.07090388,8.19520466,8.175213,2.14313408,3.87600884,3.879381,0.64965274,0.40387557,0.334416,0,9.96700864,9.978379,2.81515463,9.60413031,9.613112,2.00828497,5.98268955,5.990805,1.26977971,97.8552,121.0788,-73.26,65.2842,96.9174,100.5606,110.0016,-1.62755249940293,0.796337043547332,-5.22429030156649,0.0724243684373487,0.0872694817195987,0.0186207059598247,1512347428280.5,1512396330
91.4705,7.35954145,7.447066,1.64331309,6.23195579,6.22815,1.45915085,4.71504466,4.722259,1.10443624,7.60259645,7.612746,1.93359674,3.48523369,3.469346,0.79904863,6.45670106,6.447347,1.10531156,0.62173789,0.557707,0,97.2,117.72,-74.34,98.9676,81.36,93.42,73.638,-0.327849887782931,0.399194970077332,-4.03562764574649,0.0240281137397219,0.0491006339725115,0.0103595563498247,1512347428282.63,1512396330.13
92.2705,0.24078921,0.254028,0.0388391,2.79404007,2.798583,0.59667546,9.16343756,9.172917,2.06530519,1.38510329,1.386439,0.19832121,3.30373812,3.30971,0.75861608,1.03058287,0.894526,0,4.84447404,4.844313,1.05363156,45.36,93.249,-82.62,69.3288,74.52,59.409,100.5912,-0.239820744882931,0.170555160037332,-2.72668295932649,-0.00627457837629575,0.0284684079263875,0.00774643613982473,1512347428282.23,1512396331
